observation_id,observed_at,available_at,retrieved_at,source_url,source_type,category,brand,model,variant,advertised_price,previous_advertised_price,coe_rebate_level,guaranteed_coe,guaranteed_coe_bid_count,guaranteed_coe_terms,finance_incentive_value,finance_incentive_terms,trade_in_incentive_value,trade_in_incentive_terms,cash_discount_value,other_incentive_value,promotion_deadline,promotion_name,roadshow_name,roadshow_start,roadshow_end,market_share_weight,currency,notes
sgcm-13-2024-08-12-p1-a,2024-08-12T00:00:00+08:00,2024-08-12T23:59:59+08:00,2026-08-24T11:44:40.686374+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-08-12.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,166549.0,164549.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.78%,,- Special trade-in discount,5900.0,,2024-08-21,"NEW CAR PRICELIST AND PROMOTION with effect from 8 August to 21 August 2024, 12pm | PROMOTION PRICE | NATIONAL DAY PROMOTIONS",,,,0.0872494071998275,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=20; price_range=156099.0-186999.0; finance_rate_pct=2.78; finance=- Low interest rates from 2.78%; trade_in=- Special trade-in discount; sha256=9d3686d3c68abb088a621fc887b7b5346aac83b707bcf54aea45368ffa596944; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-08-23-p1-a,2024-08-23T00:00:00+08:00,2024-08-23T23:59:59+08:00,2026-08-24T11:45:07.655704+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-08-23.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,167999.0,166549.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.78%,,- Special trade-in discount,5900.0,,2024-09-04,"NEW CAR PRICELIST AND PROMOTION with effect from 23 August to 4 September 2024, 12pm | PROMOTION PRICE | ROADSHOW EXCLUSIVES","NEW CAR PRICELIST AND PROMOTION with effect from 23 August to 4 September 2024, 12pm | PROMOTION PRICE | ROADSHOW EXCLUSIVES",2024-08-23,2024-09-04,0.0872494071998275,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=24; price_range=156099.0-186999.0; finance_rate_pct=2.78; finance=- Low interest rates from 2.78%; trade_in=- Special trade-in discount; sha256=bf23878a2a79547cc32cd80e112ec55167dddf3c944e01a04f8f944799c1fca3; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-09-05-p1-a,2024-09-05T00:00:00+08:00,2024-09-05T23:59:59+08:00,2026-08-24T11:45:29.257709+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-09-05.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,169049.0,167999.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.78%,,- Special trade-in discount,5900.0,,2024-09-18,"NEW CAR PRICELIST AND PROMOTION with effect from 5 September to 18 September 2024, 12pm | PROMOTION PRICE",,,,0.0897975077881619,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=24; price_range=158099.0-187999.0; finance_rate_pct=2.78; finance=- Low interest rates from 2.78%; trade_in=- Special trade-in discount; sha256=ff23118c09d825163c33e201d29e81ba71015f277ccb15746973590a2e6c8191; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-09-22-p1-a,2024-09-22T00:00:00+08:00,2024-09-22T23:59:59+08:00,2026-08-24T11:46:23.193074+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-09-22.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,172049.0,169049.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.78%,,- Special trade-in discount,5900.0,,2024-10-09,"NEW CAR PRICELIST AND PROMOTION with effect from 19 September to 9 October 2024, 12pm | PROMOTION PRICE",,,,0.0897975077881619,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=24; price_range=161099.0-190999.0; finance_rate_pct=2.78; finance=- Low interest rates from 2.78%; trade_in=- Special trade-in discount; sha256=8b85d4b88855644a51ecf45c85118c6d0b048bf61d85777953f418f5386db41d; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-10-11-p1-a,2024-10-11T00:00:00+08:00,2024-10-11T23:59:59+08:00,2026-08-24T11:46:50.076114+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-10-11.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,173999.0,172049.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,Special trade-in discoun,5900.0,,2024-10-23,"NEW CAR PRICELIST AND PROMOTION with effect from 10 October to 23 October 2024, 12pm | PROMOTION PRICE",,,,0.0924839687826216,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=24; price_range=161099.0-190999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=Special trade-in discoun; sha256=d5dd16b9e4f23d0e4f74dbfa6f6d2b1ca68cb86c3bbfbbefca8e5e6103e75a56; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-10-29-p1-a,2024-10-29T00:00:00+08:00,2024-10-29T23:59:59+08:00,2026-08-24T11:47:33.457603+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-10-29.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,172049.0,173999.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,5900.0,,2024-11-06,"NEW CAR PRICELIST AND PROMOTION with effect from 29 October to 6 November 2024, 12pm | PROMOTION PRICE | ROADSHOW EXCLUSIVES - LAST CHANCE TO ENJOY VES REBATES FOR e:HEV MODELS","NEW CAR PRICELIST AND PROMOTION with effect from 29 October to 6 November 2024, 12pm | PROMOTION PRICE | ROADSHOW EXCLUSIVES - LAST CHANCE TO ENJOY VES REBATES FOR e:HEV MODELS",2024-10-29,2024-11-06,0.0924839687826216,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=26; price_range=160099.0-194999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=d6be17505d9c3f628c89847779356b94cf4357fd251fa02fdbbfac5de9d87ef9; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-11-13-p1-a,2024-11-13T00:00:00+08:00,2024-11-13T23:59:59+08:00,2026-08-24T11:48:22.311593+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-11-13.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,170049.0,172049.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,5900.0,,2024-11-20,"NEW CAR PRICELIST AND PROMOTION with effect from 7 November to 20 November 2024, 12pm | PROMOTION PRICE",,,,0.092009978444622,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=24; price_range=158099.0-192999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=8286d97a4f026cc354bb9667dca41e5e90eb3ae325a0be25fcacce5a3ad41f75; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-12-05-p1-a,2024-12-05T00:00:00+08:00,2024-12-05T23:59:59+08:00,2026-08-24T11:49:05.304479+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-12-05.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,164549.0,170049.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,5900.0,,2024-12-18,"NEW CAR PRICELIST AND PROMOTION with effect from 5 December to 18 December 2024, 12pm | PROMOTION PRICE",,,,0.0928365679746895,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=24; price_range=152099.0-186999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=c395f4cc4c1b50de01ae0ad6df157fa0888a0bb3ae06f1ce9892ac6bdbf19098; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-12-24-p1-a,2024-12-24T00:00:00+08:00,2024-12-24T23:59:59+08:00,2026-08-24T11:49:54.055925+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-12-24.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,164549.0,164549.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,5900.0,,2024-01-08,"NEW CAR PRICELIST AND PROMOTION with effect from 19 December to 8 January 2024, 12pm | PROMOTION PRICE",,,,0.0928365679746895,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=24; price_range=152099.0-186999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=1d1d96f76c9b3a7e323d0327d619f8f362b65ee8bf535081c1193131a79aa1b9; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2024-12-26-p1-a,2024-12-26T00:00:00+08:00,2024-12-26T23:59:59+08:00,2026-08-24T11:49:59.373172+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2024-12-26.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,165999.0,164549.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,5900.0,,2025-01-08,"NEW CAR PRICELIST AND PROMOTION with effect from 19 December to 8 January 2025, 12pm | PROMOTION PRICE",,,,0.0928365679746895,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=22; price_range=154099.0-188999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=98aa40986d98ce9dad18f870fded07ae75a49b215378ff373f183ee607ad9d1d; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2025-01-10-p1-a,2025-01-10T00:00:00+08:00,2025-01-10T23:59:59+08:00,2026-08-24T11:50:26.434147+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2025-01-10.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,164999.0,165999.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,6000.0,,2025-01-22,"NEW CAR PRICELIST AND PROMOTION with effect from 9 January to 22 January 2025, 12pm | PROMOTION PRICE | MOTORSHOW PROMOTIONS",,,,0.0904653433127237,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=22; price_range=152999.0-187999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=caa778483178144d573ea636bc059717f5ef7e0ca34e22d063228bb142f38da9; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2025-02-07-p1-a,2025-02-07T00:00:00+08:00,2025-02-07T23:59:59+08:00,2026-08-24T11:51:14.780190+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2025-02-07.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,158499.0,164999.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,,6000.0,,2025-02-19,"NEW CAR PRICELIST AND PROMOTION with effect from 6 February to 19 February 2025, 12pm | SG60 PROMOTIONS",,,,0.0903299988501782,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=44; price_range=145999.0-182999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=nan; sha256=a47fabeb12a81f6f48c02ce90ffc9a7b42c77742074723656f7da7e981d7954a; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2025-02-24-p1-a,2025-02-24T00:00:00+08:00,2025-02-24T23:59:59+08:00,2026-08-24T11:51:52.363719+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2025-02-24.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,163499.0,158499.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,6000.0,,2025-03-05,"NEW CAR PRICELIST AND PROMOTION with effect from 20 February to 5 March 2025, 12pm | ROADSHOW PROMOTIONS","NEW CAR PRICELIST AND PROMOTION with effect from 20 February to 5 March 2025, 12pm | ROADSHOW PROMOTIONS",2025-02-20,2025-03-05,0.0903299988501782,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=36; price_range=148999.0-187999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=db3685e0d78127265f0f98d475c4a9bc0fa91465d6d1721a8db5ff9e423b2522; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2025-03-07-p1-a,2025-03-07T00:00:00+08:00,2025-03-07T23:59:59+08:00,2026-08-24T11:52:30.497800+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2025-03-07.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,163499.0,163499.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,6000.0,,2025-03-19,"NEW CAR PRICELIST AND PROMOTION with effect from 6 March to 19 March 2025, 12pm | SG60 PROMOTIONS",,,,0.090569311886805,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=36; price_range=148999.0-188999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=9a48a332ffb4f307f47e3f659c210e1cbfa753507cc182f41f9152f84640ac2f; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2025-03-23-p1-a,2025-03-23T00:00:00+08:00,2025-03-23T23:59:59+08:00,2026-08-24T11:53:08.524921+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2025-03-23.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,166499.0,163499.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,6000.0,,2025-04-09,"NEW CAR PRICELIST AND PROMOTION with effect from 20 March to 9 April 2025, 12pm | ROADSHOW EXCLUSIVES","NEW CAR PRICELIST AND PROMOTION with effect from 20 March to 9 April 2025, 12pm | ROADSHOW EXCLUSIVES",2025-03-20,2025-04-09,0.090569311886805,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=36; price_range=152999.0-190999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=7e709c06a48f7b16abd4171fedcda537c672b3eb999c6b44db306ac3a68f3cd5; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2025-04-04-p1-a,2025-04-04T00:00:00+08:00,2025-04-04T23:59:59+08:00,2026-08-24T11:53:19.234114+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2025-04-04.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,166499.0,166499.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,6000.0,,2025-04-09,"NEW CAR PRICELIST AND PROMOTION with effect from 2 April to 9 April 2025, 12pm | SG60 PROMOTIONS",,,,0.095250578931271,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=36; price_range=152999.0-191999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=6810017d8a7648d00f7de31cac89d14cdc75271b1b9183823560b2ec53d5e989; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-13-2025-04-10-p1-a,2025-04-10T00:00:00+08:00,2025-04-10T23:59:59+08:00,2026-08-24T11:53:29.863509+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/13/2025-04-10.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Honda,Price-list page summary,PDF page 1,168999.0,166499.0,,True,6.0,mixed guaranteed and non-guaranteed packages,,- Low interest rates from 2.68%,,- Special trade-in discount,6000.0,,2025-04-23,"NEW CAR PRICELIST AND PROMOTION with effect from 10 April to 23 April 2025, 12pm | ROADSHOW EXCLUSIVES","NEW CAR PRICELIST AND PROMOTION with effect from 10 April to 23 April 2025, 12pm | ROADSHOW EXCLUSIVES",2025-04-10,2025-04-23,0.095250578931271,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=36; price_range=153999.0-194999.0; finance_rate_pct=2.68; finance=- Low interest rates from 2.68%; trade_in=- Special trade-in discount; sha256=5f16a955477f4c6064f63517cc4f150bfe55c2daf7f8989cce757c1180c51f93; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
